period,subject,group,profit,totalprofit,participate,type,direction1,prediction1a,prediction1b,prediction1c,prediction1d,timeokplayer1chooseok,direction2,prediction2a,prediction2b,prediction2c,prediction2d,timeokplayer2chooseok,choice1,choice2,p1a,p1b,p1c,p1d,p2a,p2b,p2c,p2d,profit1,belprofit1,profit2,belprofit2,position,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,n1,n2,n3,n4,direction,predictionA,predictionB,predictionC,predictionD,period10,session,stableID,hi_payID,UCSC_ID
31,11,4,95.175,1538.92,1,2,0,0,0,0,0,0,3,15,25,30,30,22,0,3,.4,.2,.4,0,.15,.25,.3,.3,20,3.2,90,5.175,14,0,0,2,0,1,2,0,1,0,3,3,0,6,2,2,2,3,15,25,30,30,4,6,0,0,0
31,12,1,97.5,1848,1,2,0,0,0,0,0,0,0,50,0,50,0,15,0,0,.45,.05,.05,.45,.5,0,.5,0,90,7.45,90,7.5,11,0,0,2,0,1,2,0,1,0,3,3,0,6,2,2,2,0,50,0,50,0,4,6,0,0,0
32,1,5,4.9,2509.01,0,1,1,60,10,20,10,0,0,0,0,0,0,0,1,2,.6,.1,.2,.1,.2,.6,.2,0,0,4.9,120,8.8,23,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,1,60,10,20,10,4,6,0,0,0
32,2,3,6.6,1870.95,0,1,2,30,30,30,10,-3,0,0,0,0,0,0,2,0,.3,.3,.3,.1,.5,.04,.06,.4,0,6.6,120,3.524,31,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,2,30,30,30,10,4,6,0,0,0
32,3,1,2.5,1932.675,0,1,2,0,50,0,50,20,0,0,0,0,0,0,2,0,0,.5,0,.5,.5,0,.5,0,0,2.5,120,7.5,31,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,2,0,50,0,50,4,6,0,0,0
32,4,2,26.25,1633.125,0,1,0,25,25,25,25,13,0,0,0,0,0,0,0,3,.25,.25,.25,.25,0,0,0,1,20,6.25,90,0,14,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,0,25,25,25,25,4,6,0,0,0
32,5,6,23.2,2540.4,0,1,0,40,20,40,0,21,0,0,0,0,0,0,0,3,.4,.2,.4,0,0,.5,.5,0,20,3.2,90,2.5,14,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,0,40,20,40,0,4,6,0,0,0
32,6,4,2.5,2366.197,0,1,3,0,50,50,0,16,0,0,0,0,0,0,3,3,0,.5,.5,0,.4,.6,0,0,0,2.5,0,2.4,44,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,3,0,50,50,0,4,6,0,0,0
32,7,4,2.4,2321.61,1,2,0,0,0,0,0,0,3,40,60,0,0,20,3,3,0,.5,.5,0,.4,.6,0,0,0,2.5,0,2.4,44,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,3,40,60,0,0,4,6,0,0,0
32,8,6,92.5,2705.35,1,2,0,0,0,0,0,0,3,0,50,50,0,5,0,3,.4,.2,.4,0,0,.5,.5,0,20,3.2,90,2.5,14,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,3,0,50,50,0,4,6,0,0,0
32,9,3,123.524,2204.7,1,2,0,0,0,0,0,0,0,50,4,6,40,16,2,0,.3,.3,.3,.1,.5,.04,.06,.4,0,6.6,120,3.524,31,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,0,50,4,6,40,4,6,0,0,0
32,10,5,128.8,2121.49,1,2,0,0,0,0,0,0,2,20,60,20,0,-21,1,2,.6,.1,.2,.1,.2,.6,.2,0,0,4.9,120,8.8,23,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,2,20,60,20,0,4,6,0,0,0
32,11,2,90,1628.92,1,2,0,0,0,0,0,0,3,0,0,0,100,23,0,3,.25,.25,.25,.25,0,0,0,1,20,6.25,90,0,14,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,3,0,0,0,100,4,6,0,0,0
32,12,1,127.5,1975.5,1,2,0,0,0,0,0,0,0,50,0,50,0,18,2,0,0,.5,0,.5,.5,0,.5,0,0,2.5,120,7.5,31,2,0,2,3,1,0,0,3,0,3,2,3,4,1,3,4,0,50,0,50,0,4,6,0,0,0
33,1,3,96.7,2605.71,0,1,0,30,20,30,20,19,0,0,0,0,0,0,0,0,.3,.2,.3,.2,.25,.25,.25,.25,90,6.7,90,6.25,11,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,0,30,20,30,20,4,6,0,0,0
33,2,2,96.6,1967.55,0,1,3,30,30,30,10,8,0,0,0,0,0,0,3,0,.3,.3,.3,.1,.25,.25,.25,.25,90,6.6,20,6.25,41,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,3,30,30,30,10,4,6,0,0,0
33,3,4,7.5,1940.175,0,1,2,50,0,0,50,12,0,0,0,0,0,0,2,0,.5,0,0,.5,.45,.05,.05,.45,0,7.5,120,3.45,31,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,2,50,0,0,50,4,6,0,0,0
33,4,3,96.25,1729.375,1,2,0,0,0,0,0,0,0,25,25,25,25,12,0,0,.3,.2,.3,.2,.25,.25,.25,.25,90,6.7,90,6.25,11,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,0,25,25,25,25,4,6,0,0,0
33,5,2,26.25,2566.65,1,2,0,0,0,0,0,0,0,25,25,25,25,23,3,0,.3,.3,.3,.1,.25,.25,.25,.25,90,6.6,20,6.25,41,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,0,25,25,25,25,4,6,0,0,0
33,6,1,3.333,2369.53,0,1,3,33,33,34,0,20,0,0,0,0,0,0,3,3,.33,.33,.34,0,1,0,0,0,0,3.333,0,0,44,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,3,33,33,34,0,4,6,0,0,0
33,7,6,93.333,2414.94,0,1,1,33,0,33,34,6,0,0,0,0,0,0,1,1,.33,0,.33,.34,.35,.2,.3,.15,90,3.333,90,5.625,22,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,1,33,0,33,34,4,6,0,0,0
33,8,5,90,2795.35,0,1,0,0,0,100,0,9,0,0,0,0,0,0,0,0,0,0,1,0,.5,0,.5,0,90,0,90,7.5,11,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,0,0,0,100,0,4,6,0,0,0
33,9,4,123.45,2328.15,1,2,0,0,0,0,0,0,0,45,5,5,45,15,2,0,.5,0,0,.5,.45,.05,.05,.45,0,7.5,120,3.45,31,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,0,45,5,5,45,4,6,0,0,0
33,10,6,95.625,2217.115,1,2,0,0,0,0,0,0,1,35,20,30,15,-22,1,1,.33,0,.33,.34,.35,.2,.3,.15,90,3.333,90,5.625,22,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,1,35,20,30,15,4,6,0,0,0
33,11,1,0,1628.92,1,2,0,0,0,0,0,0,3,100,0,0,0,13,3,3,.33,.33,.34,0,1,0,0,0,0,3.333,0,0,44,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,3,100,0,0,0,4,6,0,0,0
33,12,5,97.5,2073,1,2,0,0,0,0,0,0,0,50,0,50,0,7,0,0,0,0,1,0,.5,0,.5,0,90,0,90,7.5,11,3,3,0,2,0,1,3,0,0,0,0,1,6,2,1,3,0,50,0,50,0,4,6,0,0,0
34,1,1,96.6,2702.31,0,1,1,30,30,30,10,9,0,0,0,0,0,0,1,1,.3,.3,.3,.1,.25,.25,.25,.25,90,6.6,90,6.25,22,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,1,30,30,30,10,4,6,0,0,0
34,2,6,96.175,2063.725,0,1,3,30,50,5,15,15,0,0,0,0,0,0,3,0,.3,.5,.05,.15,.25,.25,.25,.25,90,6.175,20,6.25,41,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,3,30,50,5,15,4,6,0,0,0
34,3,5,90,2030.175,0,1,1,100,0,0,0,24,0,0,0,0,0,0,1,1,1,0,0,0,.5,.1,.1,.3,90,0,90,4.2,22,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,1,100,0,0,0,4,6,0,0,0
34,4,6,26.25,1755.625,1,2,0,0,0,0,0,0,0,25,25,25,25,18,3,0,.3,.5,.05,.15,.25,.25,.25,.25,90,6.175,20,6.25,41,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,0,25,25,25,25,4,6,0,0,0
34,5,3,124.525,2691.175,0,1,0,25,25,10,40,19,0,0,0,0,0,0,0,2,.25,.25,.1,.4,.1,.6,.2,.1,120,4.525,0,3.9,13,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,0,25,25,10,40,4,6,0,0,0
34,6,1,96.25,2465.78,1,2,0,0,0,0,0,0,1,25,25,25,25,22,1,1,.3,.3,.3,.1,.25,.25,.25,.25,90,6.6,90,6.25,22,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,1,25,25,25,25,4,6,0,0,0
34,7,5,94.2,2509.14,1,2,0,0,0,0,0,0,1,50,10,10,30,17,1,1,1,0,0,0,.5,.1,.1,.3,90,0,90,4.2,22,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,1,50,10,10,30,4,6,0,0,0
34,8,2,20,2815.35,0,1,0,0,0,100,0,24,0,0,0,0,0,0,0,3,0,0,1,0,.5,.2,.1,.2,20,0,90,8.3,14,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,0,0,0,100,0,4,6,0,0,0
34,9,2,98.3,2426.45,1,2,0,0,0,0,0,0,3,50,20,10,20,3,0,3,0,0,1,0,.5,.2,.1,.2,20,0,90,8.3,14,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,3,50,20,10,20,4,6,0,0,0
34,10,3,3.9,2221.015,1,2,0,0,0,0,0,0,2,10,60,20,10,17,0,2,.25,.25,.1,.4,.1,.6,.2,.1,120,4.525,0,3.9,13,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,2,10,60,20,10,4,6,0,0,0
34,11,4,96.25,1725.17,0,1,3,25,25,25,25,25,0,0,0,0,0,0,3,2,.25,.25,.25,.25,.5,0,.5,0,90,6.25,20,2.5,43,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,3,25,25,25,25,4,6,0,0,0
34,12,4,22.5,2095.5,1,2,0,0,0,0,0,0,2,50,0,50,0,10,3,2,.25,.25,.25,.25,.5,0,.5,0,90,6.25,20,2.5,43,1,0,0,3,1,3,1,3,2,2,1,0,3,4,2,3,2,50,0,50,0,4,6,0,0,0
35,1,5,126.6,2828.91,0,1,1,30,30,30,10,3,0,0,0,0,0,0,1,0,.3,.3,.3,.1,.5,0,0,.5,120,6.6,0,2.5,21,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,1,30,30,30,10,4,6,0,0,0
35,2,4,6.7,2070.425,0,1,2,30,30,20,20,1,0,0,0,0,0,0,2,0,.3,.3,.2,.2,.5,0,.5,0,0,6.7,120,7.5,31,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,2,30,30,20,20,4,6,0,0,0
35,3,1,127.5,2157.675,0,1,2,0,50,0,50,19,0,0,0,0,0,0,2,1,0,.5,0,.5,.25,.25,.25,.25,120,7.5,0,6.25,32,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,2,0,50,0,50,4,6,0,0,0
35,4,5,2.5,1758.125,1,2,0,0,0,0,0,0,0,50,0,0,50,11,1,0,.3,.3,.3,.1,.5,0,0,.5,120,6.6,0,2.5,21,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,0,50,0,0,50,4,6,0,0,0
35,5,6,95.775,2786.95,0,1,0,25,0,40,35,10,0,0,0,0,0,0,0,0,.25,0,.4,.35,.4,.1,.5,0,90,5.775,90,6.9,11,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,0,25,0,40,35,4,6,0,0,0
35,6,2,4.6,2470.38,0,1,3,30,30,30,10,17,0,0,0,0,0,0,3,3,.3,.3,.3,.1,.4,.2,.4,0,0,4.6,0,3.2,44,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,3,30,30,30,10,4,6,0,0,0
35,7,1,6.25,2515.39,1,2,0,0,0,0,0,0,1,25,25,25,25,19,2,1,0,.5,0,.5,.25,.25,.25,.25,120,7.5,0,6.25,32,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,1,25,25,25,25,4,6,0,0,0
35,8,3,90,2905.35,0,1,0,0,0,100,0,23,0,0,0,0,0,0,0,0,0,0,1,0,.45,.1,.05,.4,90,0,90,7.625,11,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,0,0,0,100,0,4,6,0,0,0
35,9,3,97.625,2524.074,1,2,0,0,0,0,0,0,0,45,10,5,40,9,0,0,0,0,1,0,.45,.1,.05,.4,90,0,90,7.625,11,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,0,45,10,5,40,4,6,0,0,0
35,10,6,96.9,2317.915,1,2,0,0,0,0,0,0,0,40,10,50,0,12,0,0,.25,0,.4,.35,.4,.1,.5,0,90,5.775,90,6.9,11,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,0,40,10,50,0,4,6,0,0,0
35,11,2,3.2,1728.37,1,2,0,0,0,0,0,0,3,40,20,40,0,18,3,3,.3,.3,.3,.1,.4,.2,.4,0,0,4.6,0,3.2,44,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,3,40,20,40,0,4,6,0,0,0
35,12,4,127.5,2223,1,2,0,0,0,0,0,0,0,50,0,50,0,-8,2,0,.3,.3,.2,.2,.5,0,.5,0,0,6.7,120,7.5,31,2,3,0,2,1,0,1,3,0,0,0,0,6,2,2,2,0,50,0,50,0,4,6,0,0,0
36,1,6,97.3,2926.21,0,1,0,40,40,10,10,16,0,0,0,0,0,0,0,0,.4,.4,.1,.1,.5,.3,.1,.1,90,7.3,90,8.2,11,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,0,40,40,10,10,4,6,0,0,0
36,2,6,98.2,2168.625,1,2,0,0,0,0,0,0,0,50,30,10,10,-10,0,0,.4,.4,.1,.1,.5,.3,.1,.1,90,7.3,90,8.2,11,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,0,50,30,10,10,4,6,0,0,0
36,3,4,97.5,2255.175,0,1,2,50,0,50,0,21,0,0,0,0,0,0,2,2,.5,0,.5,0,.5,0,.5,0,90,7.5,90,7.5,33,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,2,50,0,50,0,4,6,0,0,0
36,4,5,96.25,1854.375,0,1,0,25,25,25,25,21,0,0,0,0,0,0,0,0,.25,.25,.25,.25,.5,0,.5,0,90,6.25,90,7.5,11,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,0,25,25,25,25,4,6,0,0,0
36,5,2,26.325,2813.275,0,1,0,35,0,35,30,15,0,0,0,0,0,0,0,3,.35,0,.35,.3,.6,.2,.2,0,20,6.325,90,8.8,14,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,0,35,0,35,30,4,6,0,0,0
36,6,3,96.7,2567.08,0,1,3,20,30,30,20,12,0,0,0,0,0,0,3,2,.2,.3,.3,.2,.3,.4,.15,.15,90,6.7,20,5.025,43,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,3,20,30,30,20,4,6,0,0,0
36,7,1,92.7,2608.09,0,1,3,30,0,10,60,22,0,0,0,0,0,0,3,1,.3,0,.1,.6,.8,.05,.05,.1,90,2.7,20,2.725,42,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,3,30,0,10,60,4,6,0,0,0
36,8,5,97.5,3002.85,1,2,0,0,0,0,0,0,0,50,0,50,0,25,0,0,.25,.25,.25,.25,.5,0,.5,0,90,6.25,90,7.5,11,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,0,50,0,50,0,4,6,0,0,0
36,9,1,22.725,2546.8,1,2,0,0,0,0,0,0,1,80,5,5,10,18,3,1,.3,0,.1,.6,.8,.05,.05,.1,90,2.7,20,2.725,42,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,1,80,5,5,10,4,6,0,0,0
36,10,3,25.025,2342.94,1,2,0,0,0,0,0,0,2,30,40,15,15,-2,3,2,.2,.3,.3,.2,.3,.4,.15,.15,90,6.7,20,5.025,43,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,2,30,40,15,15,4,6,0,0,0
36,11,2,98.8,1827.17,1,2,0,0,0,0,0,0,3,60,20,20,0,24,0,3,.35,0,.35,.3,.6,.2,.2,0,20,6.325,90,8.8,14,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,3,60,20,20,0,4,6,0,0,0
36,12,4,97.5,2320.5,1,2,0,0,0,0,0,0,2,50,0,50,0,16,2,2,.5,0,.5,0,.5,0,.5,0,90,7.5,90,7.5,33,3,0,3,2,0,0,1,3,2,2,0,0,5,1,3,3,2,50,0,50,0,4,6,0,0,0
37,1,6,24.3,2950.51,0,1,1,40,40,10,10,14,0,0,0,0,0,0,1,3,.4,.4,.1,.1,.5,.1,.05,.35,20,4.3,90,4.075,24,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,1,40,40,10,10,4,6,0,0,0
37,2,2,98.2,2266.825,0,1,0,50,30,10,10,11,0,0,0,0,0,0,0,0,.5,.3,.1,.1,.7,0,.3,0,90,8.2,90,9.1,11,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,0,50,30,10,10,4,6,0,0,0
37,3,5,127.5,2382.675,0,1,1,50,0,0,50,25,0,0,0,0,0,0,1,0,.5,0,0,.5,.35,0,.35,.3,120,7.5,0,3.325,21,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,1,50,0,0,50,4,6,0,0,0
37,4,1,6.25,1860.625,0,1,0,25,25,25,25,20,0,0,0,0,0,0,0,1,.25,.25,.25,.25,.45,.25,.15,.15,0,6.25,120,7.95,12,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,0,25,25,25,25,4,6,0,0,0
37,5,5,3.325,2816.6,1,2,0,0,0,0,0,0,0,35,0,35,30,13,1,0,.5,0,0,.5,.35,0,.35,.3,120,7.5,0,3.325,21,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,0,35,0,35,30,4,6,0,0,0
37,6,3,23.466,2590.546,0,1,2,33,33,33,1,14,0,0,0,0,0,0,2,3,.33,.33,.33,.01,.6,.2,.2,0,20,3.466,90,4.8,34,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,2,33,33,33,1,4,6,0,0,0
37,7,4,128.125,2736.216,0,1,1,50,0,25,25,16,0,0,0,0,0,0,1,0,.5,0,.25,.25,.5,0,.5,0,120,8.125,0,2.5,21,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,1,50,0,25,25,4,6,0,0,0
37,8,2,99.1,3101.95,1,2,0,0,0,0,0,0,0,70,0,30,0,-17,0,0,.5,.3,.1,.1,.7,0,.3,0,90,8.2,90,9.1,11,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,0,70,0,30,0,4,6,0,0,0
37,9,6,94.075,2640.874,1,2,0,0,0,0,0,0,3,50,10,5,35,16,1,3,.4,.4,.1,.1,.5,.1,.05,.35,20,4.3,90,4.075,24,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,3,50,10,5,35,4,6,0,0,0
37,10,1,127.95,2470.89,1,2,0,0,0,0,0,0,1,45,25,15,15,9,0,1,.25,.25,.25,.25,.45,.25,.15,.15,0,6.25,120,7.95,12,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,1,45,25,15,15,4,6,0,0,0
37,11,3,94.8,1921.97,1,2,0,0,0,0,0,0,3,60,20,20,0,23,2,3,.33,.33,.33,.01,.6,.2,.2,0,20,3.466,90,4.8,34,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,3,60,20,20,0,4,6,0,0,0
37,12,4,2.5,2323,1,2,0,0,0,0,0,0,0,50,0,50,0,17,1,0,.5,0,.25,.25,.5,0,.5,0,120,8.125,0,2.5,21,0,0,2,1,1,1,1,0,3,0,0,3,5,4,1,2,0,50,0,50,0,4,6,0,0,0
38,1,6,97.3,3047.81,0,1,1,40,40,10,10,16,0,0,0,0,0,0,1,1,.4,.4,.1,.1,.3,.5,.1,.1,90,7.3,90,8.2,22,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,1,40,40,10,10,4,6,0,0,0
38,2,6,98.2,2365.025,1,2,0,0,0,0,0,0,1,30,50,10,10,12,1,1,.4,.4,.1,.1,.3,.5,.1,.1,90,7.3,90,8.2,22,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,1,30,50,10,10,4,6,0,0,0
38,3,5,0,2382.675,0,1,1,100,0,0,0,23,0,0,0,0,0,0,1,2,1,0,0,0,.2,.4,.3,.1,0,0,120,7.5,23,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,1,100,0,0,0,4,6,0,0,0
38,4,1,26.25,1886.875,0,1,0,25,25,25,25,18,0,0,0,0,0,0,0,3,.25,.25,.25,.25,.35,.35,.3,0,20,6.25,90,6.825,14,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,0,25,25,25,25,4,6,0,0,0
38,5,1,96.825,2913.425,1,2,0,0,0,0,0,0,3,35,35,30,0,20,0,3,.25,.25,.25,.25,.35,.35,.3,0,20,6.25,90,6.825,14,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,3,35,35,30,0,4,6,0,0,0
38,6,3,23.466,2614.01,0,1,1,33,33,33,1,17,0,0,0,0,0,0,1,3,.33,.33,.33,.01,.2,.2,.6,0,20,3.466,90,4.8,24,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,1,33,33,33,1,4,6,0,0,0
38,7,4,127.5,2863.716,0,1,1,40,10,20,30,17,0,0,0,0,0,0,1,0,.4,.1,.2,.3,1,0,0,0,120,7.5,0,0,21,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,1,40,10,20,30,4,6,0,0,0
38,8,4,0,3101.95,1,2,0,0,0,0,0,0,0,100,0,0,0,23,1,0,.4,.1,.2,.3,1,0,0,0,120,7.5,0,0,21,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,0,100,0,0,0,4,6,0,0,0
38,9,2,2.225,2643.1,0,1,1,80,5,5,10,15,0,0,0,0,0,0,1,2,.8,.05,.05,.1,0,.5,.5,0,0,2.225,120,7.5,23,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,1,80,5,5,10,4,6,0,0,0
38,10,5,127.5,2598.39,1,2,0,0,0,0,0,0,2,20,40,30,10,8,1,2,1,0,0,0,.2,.4,.3,.1,0,0,120,7.5,23,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,2,20,40,30,10,4,6,0,0,0
38,11,3,94.8,2016.77,1,2,0,0,0,0,0,0,3,20,20,60,0,23,1,3,.33,.33,.33,.01,.2,.2,.6,0,20,3.466,90,4.8,24,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,3,20,20,60,0,4,6,0,0,0
38,12,2,127.5,2450.5,1,2,0,0,0,0,0,0,2,0,50,50,0,18,1,2,.8,.05,.05,.1,0,.5,.5,0,0,2.225,120,7.5,23,0,1,1,1,1,1,3,2,3,0,2,1,2,6,2,2,2,0,50,50,0,4,6,0,0,0
39,1,1,24.2,3072.01,0,1,2,30,50,10,10,18,0,0,0,0,0,0,2,3,.3,.5,.1,.1,.25,.25,.25,.25,20,4.2,90,6.25,34,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,2,30,50,10,10,4,6,0,0,0
39,2,6,6.2,2371.225,0,1,2,30,50,10,10,5,0,0,0,0,0,0,2,0,.3,.5,.1,.1,1,0,0,0,0,6.2,120,0,31,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,2,30,50,10,10,4,6,0,0,0
39,3,5,125.625,2508.3,0,1,2,25,25,0,50,18,0,0,0,0,0,0,2,1,.25,.25,0,.5,.5,.5,0,0,120,5.625,0,2.5,32,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,2,25,25,0,50,4,6,0,0,0
39,4,1,96.25,1983.125,1,2,0,0,0,0,0,0,3,25,25,25,25,15,2,3,.3,.5,.1,.1,.25,.25,.25,.25,20,4.2,90,6.25,34,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,3,25,25,25,25,4,6,0,0,0
39,5,3,3.325,2916.75,0,1,3,35,35,30,0,23,0,0,0,0,0,0,3,3,.35,.35,.3,0,.05,.9,.05,0,0,3.325,0,.925,44,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,3,35,35,30,0,4,6,0,0,0
39,6,4,26.666,2640.68,0,1,0,33,1,33,33,18,0,0,0,0,0,0,0,3,.33,.01,.33,.33,.15,.3,.4,.15,20,6.666,90,5.025,14,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,0,33,1,33,33,4,6,0,0,0
39,7,2,96.175,2959.89,0,1,2,15,50,30,5,14,0,0,0,0,0,0,2,2,.15,.5,.3,.05,.2,.5,.2,.1,90,6.175,90,5.3,33,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,2,15,50,30,5,4,6,0,0,0
39,8,6,120,3221.95,1,2,0,0,0,0,0,0,0,100,0,0,0,14,2,0,.3,.5,.1,.1,1,0,0,0,0,6.2,120,0,31,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,0,100,0,0,0,4,6,0,0,0
39,9,2,95.3,2738.4,1,2,0,0,0,0,0,0,2,20,50,20,10,12,2,2,.15,.5,.3,.05,.2,.5,.2,.1,90,6.175,90,5.3,33,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,2,20,50,20,10,4,6,0,0,0
39,10,4,95.025,2693.415,1,2,0,0,0,0,0,0,3,15,30,40,15,-5,0,3,.33,.01,.33,.33,.15,.3,.4,.15,20,6.666,90,5.025,14,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,3,15,30,40,15,4,6,0,0,0
39,11,3,.925,2017.694,1,2,0,0,0,0,0,0,3,5,90,5,0,24,3,3,.35,.35,.3,0,.05,.9,.05,0,0,3.325,0,.925,44,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,3,5,90,5,0,4,6,0,0,0
39,12,5,2.5,2453,1,2,0,0,0,0,0,0,1,50,50,0,0,7,2,1,.25,.25,0,.5,.5,.5,0,0,120,5.625,0,2.5,32,2,2,3,0,2,2,3,2,3,3,1,0,2,1,5,4,1,50,50,0,0,4,6,0,0,0
40,1,5,24.6,3096.61,0,1,0,30,30,30,10,23,0,0,0,0,0,0,0,3,.3,.3,.3,.1,.35,.35,.3,0,20,4.6,90,6.825,14,0,1,2,1,0,2,3,0,0,1,3,3,4,3,2,3,0,30,30,30,10,4,6,0,0,0
40,2,2,127.925,2499.15,0,1,1,50,40,5,5,13,0,0,0,0,0,0,1,0,.5,.4,.05,.05,.5,0,.5,0,120,7.925,0,2.5,21,0,1,2,1,0,2,3,0,0,1,3,3,4,3,2,3,1,50,40,5,5,4,6,0,0,0
40,3,6,27.5,2535.8,0,1,2,0,0,50,50,13,0,0,0,0,0,0,2,3,0,0,.5,.5,.25,.25,.25,.25,20,7.5,90,6.25,34,0,1,2,1,0,2,3,0,0,1,3,3,4,3,2,3,2,0,0,50,50,4,6,0,0,0
40,4,6,96.25,2079.375,1,2,0,0,0,0,0,0,3,25,25,25,25,9,2,3,0,0,.5,.5,.25,.25,.25,.25,20,7.5,90,6.25,34,0,1,2,1,0,2,3,0,0,1,3,3,4,3,2,3,3,25,25,25,25,4,6,0,0,0
